-0.005 , 302.1239144853116
-0.015 , 302.0709378962365
-0.025 , 302.01687064297147
-0.034999999999999996 , 301.9616902712893
-0.045 , 301.90537386468253
-0.055 , 301.84789803484637
-0.065 , 301.7892389119656
-0.07500000000000001 , 301.72937213480105
-0.085 , 301.66827284057274
-0.095 , 301.6059156546341
-0.10500000000000001 , 301.5422746799339
-0.115 , 301.477323486261
-0.125 , 301.41103509926825
-0.135 , 301.3433819892694
-0.14500000000000002 , 301.27433605980644
-0.155 , 301.20386863598094
-0.165 , 301.13195045254525
-0.17500000000000002 , 301.0585516417487
-0.185 , 300.98364172093335
-0.195 , 300.9071895798746
-0.20500000000000002 , 300.8291634678611
-0.215 , 300.74953098050844
-0.225 , 300.6682590463016
-0.23500000000000001 , 300.58531391286044
-0.245 , 300.50066113292206
-0.255 , 300.4142655500351
-0.265 , 300.3260912839588
-0.275 , 300.23610171576223
-0.28500000000000003 , 300.1442594726161
-0.295 , 300.050526412272
-0.305 , 299.9548636072217
-0.315 , 299.8572313285305
-0.325 , 299.75758902933785
-0.335 , 299.65589532801795
-0.34500000000000003 , 299.5521079909941
-0.35500000000000004 , 299.4461839151989
-0.365 , 299.3380791101735
-0.375 , 299.22774867979837
-0.385 , 299.11514680364763
-0.395 , 299.00022671796006
-0.405 , 298.8829406962177
-0.41500000000000004 , 298.76324002932523
-0.425 , 298.6410750053807
-0.435 , 298.5163948890304
-0.445 , 298.38914790039826
-0.455 , 298.2592811935814
-0.465 , 298.12674083470336
-0.47500000000000003 , 297.99147177951517
-0.485 , 297.85341785053527
-0.495 , 297.7125217137192
-0.505 , 297.56872485464834
-0.515 , 297.42196755422907
-0.525 , 297.2721888638911
-0.535 , 297.1193265802753
-0.545 , 296.96331721940095
-0.555 , 296.80409599030037
-0.5650000000000001 , 296.6415967681113
-0.5750000000000001 , 296.47575206661503
-0.585 , 296.30649301020924
-0.595 , 296.133749305304
-0.605 , 295.9574492111285
-0.615 , 295.7775195099372
-0.625 , 295.59388547660217
-0.635 , 295.40647084757967
-0.645 , 295.21519778923783
-0.655 , 295.0199868655322
-0.665 , 294.82075700501565
-0.675 , 294.61742546716954
-0.685 , 294.4099078080411
-0.6950000000000001 , 294.19811784517395
-0.7050000000000001 , 293.98196762181635
-0.715 , 293.76136737039246
-0.725 , 293.5362254752219
-0.735 , 293.3064484344713
-0.745 , 293.07194082132327
-0.755 , 292.832605244345
-0.765 , 292.5883423070418
-0.775 , 292.33905056657716
-0.785 , 292.08462649164375
-0.795 , 291.82496441946665
-0.805 , 291.55995651192103
-0.8150000000000001 , 291.2894927107472
-0.8250000000000001 , 291.0134606918429
-0.8350000000000001 , 290.7317458186152
-0.845 , 290.44423109437145
-0.855 , 290.1507971137306
-0.865 , 289.85132201303367
-0.875 , 289.5456814197337
-0.885 , 289.2337484007436
-0.895 , 288.91539340972065
-0.905 , 288.5904842332655
-0.915 , 288.2588859360139
-0.925 , 287.9204608045977
-0.935 , 287.57506829045235
-0.9450000000000001 , 287.22256495144666
-0.9550000000000001 , 286.8628043923111
-0.965 , 286.4956372038396
-0.975 , 286.12091090083953
-0.985 , 285.7384698588047
-0.995 , 285.34815524928376
